,arc_L_segment,end_end_dist_2_segment,file_label,file_path,frame_numer,max_arc_l,Arc_win_rgn_A,Arc_win_rgn_B,avg_arc_l_win_fil_1,avg_arc_l_win_fil_2,fil_label,Arc_win_size,max_arc_L_segment,E_bend_arr_kBT,Mean_Curvature_segment,Std_Curvature_segment,E_bend_filament_kBT,L_p,L_p_std,R_sq_fit,L_P_dist,mean_pt_curv_for_dist
4333,"[1.09,2.18,3.26,4.35,5.44,6.53,7.61,8.70,9.79]","[1.15,4.69,9.67,17.79,28.37,41.37,56.74,74.39,91.30]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.7847835303011447,0.9055194580397822,0.845,0.15500000000000003,fil2,0.121,9.46971055033463,"[0.00,0.01,0.01,0.03,0.04,0.06,0.09,0.12,0.15]","[-0.01,-0.02,-0.03,-0.03,-0.04,-0.05,-0.06,-0.07,-0.08]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.5059,41.803,6.367526418877066,0.999,1721.432,-0.04358250462430228
4334,"[1.09,2.19,3.28,4.37,5.47,6.56,7.65,8.75,9.84]","[1.19,4.13,9.86,18.06,28.70,41.73,57.10,74.74,91.66]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.7968571230750084,0.917593050813646,0.857,0.14300000000000002,fil2,0.121,9.46971055033463,"[0.00,0.01,0.02,0.03,0.05,0.07,0.10,0.13,0.15]","[-0.02,-0.02,-0.03,-0.04,-0.05,-0.06,-0.07,-0.08,-0.09]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.5743,36.553,4.789270915496954,0.999,1749.27,-0.05129281783374561
4335,"[1.08,2.16,3.25,4.33,5.41,6.49,7.57,8.65,9.74]","[0.89,4.21,9.99,18.24,28.90,39.92,54.95,72.31,89.06]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.8089307158488722,0.9296666435875097,0.869,0.131,fil2,0.121,9.46971055033463,"[0.01,0.02,0.03,0.04,0.06,0.08,0.10,0.12,0.13]","[-0.02,-0.03,-0.04,-0.05,-0.06,-0.07,-0.08,-0.09,-0.09]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.5679,28.905,2.425308945818042,1.0,1923.758,-0.059264481319922895
4336,"[1.09,2.18,3.27,4.36,5.45,6.54,7.62,8.71,9.80]","[0.90,4.24,10.05,18.30,28.96,41.99,55.05,72.54,89.53]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.821004308622736,0.9417402363613735,0.881,0.119,fil2,0.121,9.46971055033463,"[0.01,0.02,0.03,0.05,0.07,0.09,0.10,0.11,0.12]","[-0.03,-0.04,-0.05,-0.06,-0.07,-0.08,-0.09,-0.09,-0.09]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.6079,25.634,1.9830170438582109,1.0,2213.366,-0.06595944690420386
4337,"[1.10,2.20,3.30,4.40,5.50,6.60,7.70,8.80,9.90]","[0.91,4.26,10.07,18.32,28.98,42.06,57.61,73.01,90.46]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.8330779013965998,0.9538138291352373,0.893,0.10699999999999998,fil2,0.121,9.46971055033463,"[0.02,0.03,0.04,0.06,0.08,0.09,0.10,0.11,0.11]","[-0.04,-0.05,-0.06,-0.07,-0.08,-0.09,-0.09,-0.09,-0.09]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.64,23.306,1.982051069808208,0.999,2828.472,-0.07173859054741144
4338,"[1.08,2.15,3.23,4.31,5.38,6.46,7.54,8.62,9.69]","[0.91,4.26,10.07,18.33,27.37,40.25,53.39,71.37,86.13]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.8451514941704635,0.965887421909101,0.906,0.09399999999999997,fil2,0.121,9.46971055033463,"[0.03,0.04,0.05,0.07,0.08,0.09,0.10,0.10,0.09]","[-0.05,-0.06,-0.07,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.6547,21.775,2.1271342428203877,0.999,4331.503,-0.07676024164874168
4339,"[1.10,2.20,3.29,4.39,5.49,6.59,7.68,8.78,9.88]","[0.91,4.26,10.08,18.39,29.26,40.70,56.75,73.07,88.71]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.8572250869443273,0.9779610146829648,0.918,0.08199999999999996,fil2,0.121,9.46971055033463,"[0.04,0.05,0.06,0.08,0.09,0.09,0.09,0.08,0.07]","[-0.06,-0.07,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.08]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.6607,20.314,1.8474990896280317,0.999,7321.582,-0.07998510902485188
4340,"[1.10,2.21,3.31,4.41,5.51,6.62,7.72,8.82,9.92]","[0.91,4.27,10.13,18.56,29.69,41.55,55.78,72.69,89.11]",S_1,/Users/yogehs/Downloads/SbcC/S/1/58.csv,57.0,82.82538749896759,0.8692986797181911,0.9900346074568286,0.93,0.06999999999999995,fil2,0.121,9.46971055033463,"[0.04,0.06,0.07,0.08,0.08,0.08,0.08,0.07,0.05]","[-0.07,-0.07,-0.08,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.607,18.01,1.0086660246829728,1.0,12255.119,-0.08178946867457536
4341,"[1.10,2.19,3.29,4.38,5.48,6.57,7.67,8.77,9.86]","[0.69,4.18,10.38,19.02,29.86,42.67,57.25,73.39,90.92]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.0,0.12440424287520611,0.062,0.938,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01]","[0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0366,29.272,3.158797556289954,0.999,133785.935,0.015886253413917497
4342,"[1.06,2.12,3.18,4.25,5.31,6.37,7.43,8.49,9.55]","[0.65,3.93,9.74,17.85,28.01,40.03,53.70,68.85,85.29]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.012440424287520612,0.13684466716272672,0.075,0.925,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01]","[0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0389,28.298,3.052417578663845,0.999,120317.468,0.016927318512705267
4343,"[1.10,2.21,3.31,4.42,5.52,6.63,7.73,8.84,9.94]","[0.62,3.76,9.34,17.10,26.85,42.56,56.15,76.35,92.86]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.024880848575041224,0.14928509145024735,0.087,0.913,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01]","[0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0453,28.208,6.2015096867891915,0.998,94813.432,0.018051993492543935
4344,"[1.07,2.14,3.21,4.28,5.35,6.42,7.49,8.56,9.63]","[0.58,3.53,8.76,16.05,25.18,39.93,52.67,71.62,87.11]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.03732127286256184,0.16172551573776794,0.1,0.9,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01]","[0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0478,27.213,5.9621735556385405,0.998,86401.135,0.019199926594995018
4345,"[1.07,2.13,3.20,4.27,5.33,6.40,7.47,8.54,9.60]","[0.55,3.31,8.22,17.72,26.84,37.45,53.67,71.93,86.78]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.04976169715008245,0.17416594002528857,0.112,0.888,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0621,30.676,7.261560796245051,0.998,73353.05,0.020617619188587785
4346,"[1.07,2.15,3.22,4.30,5.37,6.44,7.52,8.59,9.67]","[0.52,4.52,9.86,16.98,25.72,39.57,55.64,73.59,88.11]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.06220212143760306,0.18660636431280916,0.124,0.876,fil1,0.124,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0844,37.267,10.713005198844396,0.998,64688.052,0.02167287897709179
4347,"[1.07,2.14,3.21,4.28,5.35,6.41,7.48,8.55,9.62]","[1.10,4.24,9.25,15.93,27.16,40.72,52.21,69.06,87.42]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.07464254572512367,0.1990467886003298,0.137,0.863,fil1,0.124,9.46971055033463,"[0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0642,25.015,3.268430975296859,0.999,56412.178,0.023192235244247583
4348,"[1.06,2.13,3.19,4.25,5.32,6.38,7.44,8.51,9.57]","[1.03,3.98,8.68,17.36,25.49,38.21,52.81,69.02,86.60]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.08708297001264428,0.21148721288785038,0.149,0.851,fil1,0.124,9.46971055033463,"[0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0754,25.97,3.3360364425009053,0.999,50068.835,0.024757490115181028
4349,"[1.08,2.17,3.25,4.33,5.42,6.50,7.58,8.66,9.75]","[0.96,3.73,9.94,18.70,26.72,39.14,57.03,72.94,90.05]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.0995233943001649,0.223927637175371,0.162,0.838,fil1,0.124,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02]","[0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.117,34.157,7.160123421855477,0.999,42753.286,0.0265904795273145
4350,"[1.08,2.15,3.23,4.30,5.38,6.45,7.53,8.60,9.68]","[0.90,3.50,9.33,17.55,27.84,39.93,53.58,72.48,88.85]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.1119638185876855,0.23636806146289163,0.174,0.8260000000000001,fil1,0.124,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02]","[0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.126,33.045,5.023578742435362,0.999,39772.273,0.028201024023346944
4351,"[1.09,2.18,3.27,4.36,5.46,6.55,7.64,8.73,9.82]","[0.85,4.43,10.49,18.72,28.84,40.60,57.27,75.77,91.67]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.12440424287520611,0.24880848575041223,0.187,0.813,fil1,0.124,9.46971055033463,"[0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03]","[0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1935,43.855,9.370994084048906,0.999,36269.252,0.03002716692686283
4352,"[1.08,2.16,3.25,4.33,5.41,6.49,7.58,8.66,9.74]","[0.80,4.16,9.85,17.59,27.11,41.16,53.88,71.33,90.23]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.13684466716272672,0.2612489100379328,0.199,0.8009999999999999,fil1,0.124,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02]","[0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1351,28.16,3.030854649025443,0.999,35839.062,0.03158706969188022
4353,"[1.06,2.13,3.19,4.25,5.32,6.38,7.44,8.51,9.57]","[0.73,3.83,9.07,16.20,27.41,37.96,52.84,69.30,87.09]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.14928509145024735,0.27368933432545345,0.211,0.789,fil1,0.124,9.46971055033463,"[0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02]","[0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1527,28.845,3.7428236010677205,0.999,37575.308,0.033504952024411054
4354,"[1.08,2.15,3.23,4.30,5.38,6.46,7.53,8.61,9.68]","[0.69,3.60,10.05,17.18,28.18,41.18,55.87,71.98,89.30]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.16172551573776797,0.28612975861297407,0.224,0.776,fil1,0.124,9.46971055033463,"[0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04]","[0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2362,40.115,6.096528432686308,0.999,39626.765,0.03504665578132694
4355,"[1.08,2.16,3.23,4.31,5.39,6.47,7.54,8.62,9.70]","[1.12,4.29,9.27,17.73,28.32,40.71,54.65,73.09,89.66]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.1741659400252886,0.2985701829004947,0.236,0.764,fil1,0.124,9.46971055033463,"[0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04]","[0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2553,39.371,5.68044647956714,0.999,47700.432,0.03672167224801168
4356,"[1.09,2.18,3.27,4.35,5.44,6.53,7.62,8.71,9.80]","[1.05,4.04,10.16,18.57,28.94,40.99,57.33,72.26,91.53]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.18660636431280922,0.3110106071880153,0.249,0.751,fil1,0.124,9.46971055033463,"[0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03]","[0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2443,35.223,3.6261921300319733,1.0,60129.697,0.037770224538006235
4357,"[1.09,2.18,3.27,4.36,5.45,6.54,7.62,8.71,9.80]","[0.97,4.68,9.40,17.20,28.97,40.49,56.04,73.20,91.72]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.19904678860032984,0.32345103147553594,0.261,0.739,fil1,0.124,9.46971055033463,"[0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03]","[0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2469,33.857,4.13306518262219,0.999,94201.582,0.03869522657224792
4358,"[1.09,2.18,3.27,4.36,5.45,6.54,7.63,8.72,9.81]","[0.90,4.33,10.02,17.64,28.98,42.37,57.48,74.07,91.91]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.21148721288785047,0.33589145576305657,0.274,0.726,fil1,0.124,9.46971055033463,"[0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03]","[0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.3299,44.062,6.628210865505161,1.0,152283.783,0.03908689893219314
4359,"[1.08,2.16,3.25,4.33,5.41,6.49,7.58,8.66,9.74]","[0.82,3.95,10.40,17.72,28.49,41.13,55.38,73.73,90.75]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.2239276371753711,0.3483318800505772,0.286,0.714,fil1,0.124,9.46971055033463,"[0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03]","[0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.3146,42.393,5.7223700672342,1.0,115726.493,0.038790452919511206
4360,"[1.08,2.17,3.25,4.33,5.42,6.50,7.59,8.67,9.75]","[0.76,4.50,9.70,18.09,28.51,40.68,56.76,71.96,91.10]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.23636806146289172,0.3607723043380978,0.299,0.7010000000000001,fil1,0.124,9.46971055033463,"[0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.02,0.02]","[0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2704,37.555,3.905231179686235,1.0,47121.606,0.03775160119811885
4361,"[1.08,2.16,3.23,4.31,5.39,6.47,7.54,8.62,9.70]","[1.08,4.13,10.06,18.15,28.10,39.67,54.95,71.88,90.25]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.24880848575041234,0.37321272862561844,0.311,0.6890000000000001,fil1,0.124,9.46971055033463,"[0.03,0.03,0.04,0.04,0.03,0.03,0.02,0.02,0.01]","[0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2484,37.337,2.9868413600494743,1.0,17958.786,0.035555468072531335
4362,"[1.09,2.19,3.28,4.38,5.47,6.57,7.66,8.76,9.85]","[1.01,4.64,10.57,18.50,28.17,41.36,56.34,75.34,93.40]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.26124891003793294,0.38565315291313906,0.323,0.677,fil1,0.124,9.46971055033463,"[0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.01,0.00]","[0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2591,42.755,6.222577477823472,1.0,8658.806,0.032384322004100234
4363,"[1.10,2.21,3.31,4.42,5.52,6.62,7.73,8.83,9.93]","[0.93,4.29,10.90,18.57,29.55,42.42,59.14,75.29,95.26]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.27368933432545356,0.3980935772006597,0.336,0.6639999999999999,fil1,0.124,9.46971055033463,"[0.04,0.05,0.04,0.04,0.03,0.02,0.01,0.00,0.00]","[0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.01,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2452,46.845,5.4998093050746,1.0,6066.848,0.028664905366572388
4364,"[1.10,2.20,3.29,4.39,5.49,6.59,7.69,8.79,9.88]","[0.86,4.70,10.14,18.66,29.22,41.56,57.56,75.30,94.54]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.2861297586129742,0.4105340014881803,0.348,0.652,fil1,0.124,9.46971055033463,"[0.05,0.05,0.04,0.03,0.02,0.01,0.00,0.00,0.00]","[0.04,0.04,0.04,0.04,0.03,0.02,0.01,0.01,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2153,48.395,5.153843888213084,1.0,5475.139,0.02544841135061495
4365,"[1.09,2.17,3.26,4.35,5.43,6.52,7.61,8.69,9.78]","[1.12,4.32,10.34,18.52,28.58,42.10,57.48,74.45,92.82]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.2985701829004948,0.42297442577570094,0.361,0.639,fil1,0.124,9.46971055033463,"[0.06,0.06,0.05,0.04,0.02,0.01,0.00,0.00,0.00]","[0.04,0.04,0.04,0.03,0.02,0.01,0.01,0.01,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.2395,68.797,10.338832436053133,1.0,5609.956,0.021838435333389503
4366,"[1.11,2.22,3.33,4.43,5.54,6.65,7.76,8.87,9.98]","[1.05,4.71,10.67,18.63,29.88,43.12,60.05,76.66,96.90]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.31101060718801543,0.43541485006322156,0.373,0.627,fil1,0.124,9.46971055033463,"[0.06,0.05,0.03,0.02,0.01,0.00,0.00,0.00,0.00]","[0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.175,63.219,9.683859861579604,1.0,6278.787,0.01854344838429332
4367,"[1.10,2.20,3.29,4.39,5.49,6.59,7.69,8.79,9.88]","[0.97,4.36,9.90,18.53,29.29,41.88,57.97,75.82,95.25]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.32345103147553605,0.4478552743507422,0.386,0.614,fil1,0.124,9.46971055033463,"[0.05,0.04,0.02,0.01,0.00,0.00,0.00,0.00,0.00]","[0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1254,62.718,9.894640175812405,1.0,7989.541,0.015355945669609142
4368,"[1.10,2.20,3.30,4.41,5.51,6.61,7.71,8.81,9.91]","[0.90,4.68,10.11,18.43,30.14,42.35,57.87,77.07,95.94]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.3358914557630567,0.4602956986382628,0.398,0.602,fil1,0.124,9.46971055033463,"[0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00]","[0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.00]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0978,74.232,15.777431215059298,1.0,11443.521,0.012277592107615896
4369,"[1.09,2.18,3.26,4.35,5.44,6.53,7.62,8.70,9.79]","[1.12,4.31,10.18,18.12,29.22,42.32,57.19,75.59,93.71]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.3483318800505773,0.47273612292578343,0.411,0.589,fil1,0.124,9.46971055033463,"[0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.00]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0698,98.482,23.866226730113326,1.0,20581.551,0.009229809267712719
4370,"[1.11,2.21,3.32,4.42,5.53,6.63,7.74,8.84,9.95]","[1.05,4.60,10.35,19.11,29.99,42.74,58.89,76.94,96.80]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.3607723043380979,0.48517654721330405,0.423,0.577,fil1,0.124,9.46971055033463,"[0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.00,-0.00]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0291,75.106,8.9337951811395,1.0,37012.717,0.006733432509511919
4371,"[1.10,2.19,3.29,4.38,5.48,6.58,7.67,8.77,9.86]","[0.97,4.25,10.38,18.78,29.15,42.77,58.38,75.88,95.22]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.37321272862561855,0.4976169715008247,0.435,0.565,fil1,0.124,9.46971055033463,"[0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,-0.00]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0174,87.519,13.774765847035155,1.0,58043.67,0.004585658004174903
4372,"[1.10,2.20,3.30,4.40,5.51,6.61,7.71,8.81,9.91]","[1.16,4.46,10.42,18.49,29.64,42.89,58.10,77.00,96.19]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.3856531529131392,0.5100573957883453,0.448,0.552,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.01,0.01,0.01,0.01,0.00,0.00,0.00,-0.00,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0136,83.27,15.200068221917364,1.0,42849.378,0.002894702820906173
4373,"[1.10,2.19,3.29,4.38,5.48,6.57,7.67,8.76,9.86]","[1.07,4.62,10.38,19.06,29.93,42.82,57.66,76.20,95.15]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.3980935772006598,0.5224978200758659,0.46,0.54,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.01,0.01,0.01,0.00,0.00,0.00,-0.00,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0154,93.698,13.39373855311372,1.0,30541.503,0.0010871646214683397
4374,"[1.11,2.22,3.33,4.43,5.54,6.65,7.76,8.87,9.98]","[1.00,4.83,10.45,18.88,30.59,43.32,59.59,78.28,97.49]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.4105340014881804,0.5349382443633866,0.473,0.527,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01]","[0.01,0.01,0.01,0.00,0.00,-0.00,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0206,100.448,21.56955046372554,1.0,23791.364,-0.0008208667564910628
4375,"[1.10,2.20,3.30,4.40,5.51,6.61,7.71,8.81,9.91]","[1.17,4.50,10.48,18.65,30.02,42.44,58.43,76.95,96.16]",S_1,/Users/yogehs/Downloads/SbcC/S/1/59.csv,58.0,80.38311048628238,0.42297442577570105,0.5473786686509071,0.485,0.515,fil1,0.124,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01]","[0.01,0.01,0.00,0.00,-0.00,-0.00,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0221,84.186,14.307095574454781,1.0,20842.034,-0.00279597927369816
